Date,1M,3M,6M,1Y,2Y,3Y,4Y,5Y,7Y,10Y,20Y,25Y
2023-01-19,4.0066,4.3043,4.9927,5.4565,5.6324,5.8432,5.9534,6.0213,6.1221,6.2535,6.5932,6.543
2023-01-18,4.0224,4.3326,4.9695,5.4486,5.6486,5.883,6.011,6.0882,6.1758,6.291,6.6294,6.5731
2023-01-17,4.0689,4.3493,4.9834,5.4516,5.699,5.9011,6.0194,6.1027,6.2257,6.3343,6.58,6.5185
2023-01-16,4.0985,4.3822,5.0053,5.4445,5.6749,5.9121,6.0514,6.1492,6.288,6.423,7.0695,7.0402
2023-01-13,4.1077,4.3887,5.0447,5.413,5.7266,5.9635,6.1126,6.2283,6.3947,6.4992,7.0565,7.035
2023-01-12,4.0729,4.3784,5.036,5.4149,5.8365,6.1052,6.2642,6.3746,6.5307,6.6745,7.057,7.0341
2023-01-11,3.9927,4.2928,4.9187,5.3876,5.9021,6.1866,6.3627,6.4854,6.6735,6.8901,7.0809,7.0544
2023-01-10,4.0274,4.3004,4.921,5.3745,5.9564,6.2378,6.4047,6.5304,6.7235,6.9725,7.175,7.2056
2023-01-09,4.1,4.263,4.8611,5.3128,5.9659,6.2593,6.4355,6.5778,6.8236,7.1192,7.2988,7.2956
2023-01-06,4.0574,4.2673,4.874,5.2682,5.9573,6.2304,6.4306,6.5944,6.8653,7.2119,7.2727,7.2692
2023-01-05,4.1087,4.2734,4.8649,5.262,5.9655,6.2432,6.4269,6.5752,6.8107,7.1248,7.3165,7.3138
2023-01-04,4.11,4.2533,4.8684,5.2533,5.9106,6.2069,6.3987,6.5475,6.7806,7.0841,7.2693,7.2653
2023-01-03,4.0573,4.2504,4.88,5.2414,5.9415,6.2482,6.4233,6.5577,6.7561,7.0154,7.2286,7.2229
2022-12-29,3.919,4.2269,4.9002,5.2099,5.9706,6.2464,6.3755,6.47,6.6585,6.986,7.2234,7.2205
2022-12-28,3.8812,4.2082,4.9143,5.2048,5.9406,6.2094,6.3506,6.4502,6.6614,7.0091,7.2556,7.2524
2022-12-27,3.9141,4.256,4.964,5.1954,5.9428,6.1968,6.3341,6.4367,6.6513,6.9304,7.231,7.2281
2022-12-23,3.9458,4.2012,4.913,5.1835,5.9609,6.192,6.343,6.4601,6.6637,6.9246,7.243,7.2399
2022-12-22,3.8925,4.1575,4.8815,5.1672,5.9351,6.1658,6.3046,6.4213,6.6445,6.9206,7.2394,7.2363
2022-12-21,3.8847,4.1455,4.8703,5.1634,5.8866,6.1387,6.2988,6.4204,6.6395,6.9348,7.313,7.2983
2022-12-20,3.9092,4.147,4.8782,5.1599,5.8803,6.134,6.2963,6.4135,6.6061,6.8885,7.3124,7.2948
2022-12-19,3.9186,4.1231,4.896,5.1379,5.8392,6.1181,6.2749,6.3808,6.5842,6.8867,7.2938,7.2788
2022-12-16,3.9257,4.1192,4.8928,5.1544,5.8514,6.1164,6.2727,6.3829,6.584,6.8509,7.2318,7.2067
2022-12-15,3.9368,4.1283,4.8685,5.1439,5.8566,6.1291,6.2832,6.3869,6.5801,6.8384,7.2129,7.1894
2022-12-14,3.9929,4.1754,4.8285,5.1246,5.8273,6.0994,6.2758,6.4015,6.6032,6.8431,7.1795,7.1488
2022-12-13,3.9847,4.18,4.8134,5.1216,5.8364,6.1221,6.3188,6.4697,6.6908,6.9268,7.1804,7.1486
2022-12-12,3.9675,4.1664,4.8225,5.1325,5.8494,6.1312,6.3137,6.4498,6.6544,6.8807,7.2001,7.1496
2022-12-09,3.965,4.1601,4.8147,5.1257,5.8756,6.1568,6.334,6.465,6.6615,6.8684,7.2233,7.1814
2022-12-07,3.9567,4.1928,4.8613,5.1214,5.8856,6.1745,6.3524,6.4802,6.6811,6.8759,7.2261,7.1728
2022-12-06,4.1495,4.2161,4.8246,5.1014,5.9332,6.2354,6.4209,6.5487,6.7426,6.9894,7.3029,7.2542
2022-12-05,4.1539,4.2027,4.8147,5.1538,5.9186,6.2399,6.4461,6.5801,6.749,6.9759,7.439,7.4015
2022-12-02,3.8464,4.1448,4.8476,5.2414,5.9148,6.2437,6.4499,6.5882,6.7754,6.9976,7.4494,7.4008
2022-12-01,4.1338,4.2316,4.8452,5.2185,5.9532,6.2909,6.4978,6.6273,6.7907,6.9686,7.4664,7.4177
2022-11-29,3.8264,4.2407,4.8812,5.2648,6.0021,6.3219,6.5183,6.6457,6.8638,7.1947,7.5723,7.5387
2022-11-28,4.1798,4.2382,4.8236,5.13,5.9985,6.3251,6.5144,6.6307,6.8484,7.2033,7.5955,7.5465
2022-11-25,3.7236,4.177,4.9237,5.081,6.0066,6.3366,6.534,6.6618,6.8822,7.2236,7.6584,7.6226
2022-11-24,3.7231,4.2064,4.9148,5.0667,6.0465,6.3639,6.5477,6.6661,6.8909,7.2845,7.7351,7.7013
2022-11-23,3.6975,4.1937,4.888,5.0666,6.1214,6.4716,6.6453,6.7344,6.9134,7.3031,7.8452,7.8554
2022-11-22,3.5614,4.2512,5.0112,5.1511,6.1144,6.483,6.6852,6.8016,7.0181,7.459,7.8411,7.8489
2022-11-21,3.4941,4.2003,4.9755,5.1322,6.0782,6.4646,6.6837,6.8163,7.0328,7.4771,7.8097,7.8199
2022-11-18,3.4269,4.1205,4.8101,5.0535,6.0652,6.4595,6.681,6.8136,7.0409,7.4787,7.897,7.9138
2022-11-17,3.4194,4.1455,4.7819,5.0689,6.0311,6.4498,6.6797,6.8215,7.0664,7.5112,7.8541,7.8726
2022-11-16,3.4295,4.1345,4.776,5.0446,6.0856,6.5081,6.7551,6.9192,7.1744,7.589,7.7008,7.7772
2022-11-15,3.3644,4.1156,4.7596,5.0557,6.0572,6.5147,6.8275,7.0419,7.3056,7.6904,7.7208,7.7931
2022-11-14,3.3843,4.1313,4.7679,5.0796,6.0752,6.5267,6.841,7.0803,7.3558,7.6929,7.792,7.8755
2022-11-11,3.4127,4.1094,4.6397,5.0454,6.0571,6.5035,6.8004,7.0151,7.2659,7.6479,7.812,7.8828
2022-11-10,3.3595,4.029,4.6337,5.0409,6.0691,6.5097,6.8198,7.0516,7.3241,7.7206,7.8721,7.9129
2022-11-09,3.2681,3.9609,4.6364,4.9736,6.0652,6.5036,6.822,7.0562,7.3145,7.6285,7.788,7.7921
2022-11-08,3.2731,3.9343,4.629,4.9674,6.0157,6.4219,6.7007,6.9067,7.2175,7.6028,7.7744,7.7811
2022-11-07,3.2684,3.9606,4.6238,4.9604,5.9689,6.351,6.6264,6.8474,7.1704,7.4922,7.7337,7.7374
2022-11-04,3.2001,3.8559,4.5504,4.8684,5.9858,6.3675,6.6257,6.8388,7.1597,7.4738,7.5477,7.3706
2022-11-03,3.2452,3.8968,4.5656,4.8679,5.9485,6.3284,6.5892,6.8089,7.1543,7.4401,7.5446,7.3858
2022-11-02,3.1921,3.8394,4.4608,4.8646,5.9449,6.3304,6.5936,6.8153,7.138,7.3934,7.2893,7.2764
2022-10-28,3.1913,3.7503,4.5345,4.888,5.9251,6.3028,6.5533,6.7549,7.0822,7.4399,7.2864,7.2794
2022-10-27,3.1834,3.7407,4.5517,4.8812,5.8828,6.2608,6.5196,6.729,7.0723,7.4573,7.2779,7.2709
2022-10-26,3.1651,3.7262,4.4935,4.8749,5.8877,6.2597,6.5097,6.7246,7.0927,7.4814,7.2977,7.2936
2022-10-25,3.1725,3.7186,4.4879,4.8658,5.9561,6.3265,6.5646,6.7651,7.1311,7.5624,7.3184,7.3163
2022-10-24,3.1471,3.7036,4.4823,4.8598,5.8275,6.1874,6.4977,6.7767,7.1369,7.4147,7.1979,7.1932
2022-10-21,3.1047,3.5554,4.3793,3.9236,5.9087,6.279,6.5504,6.7723,7.0795,7.3823,7.204,7.1969
2022-10-20,3.0937,3.5448,4.3665,3.9147,5.8214,6.1688,6.4521,6.6982,7.0487,7.3502,7.2213,7.2192
2022-10-19,2.9707,3.5078,4.3575,3.9112,5.9195,6.2224,6.4689,6.6859,7.0224,7.3533,7.2414,7.2402
2022-10-18,2.8859,3.4197,4.2618,3.9398,5.6311,5.9483,6.2564,6.553,6.9731,7.2046,7.2433,7.2394
2022-10-17,2.8927,3.4114,4.0756,3.8808,5.6167,5.9351,6.2425,6.5379,6.9682,7.2019,7.2451,7.2414
2022-10-14,2.8476,3.3704,4.0154,3.881,5.6648,5.9885,6.2716,6.5364,6.9505,7.2021,7.3271,7.329
2022-10-13,2.8367,3.3601,3.9967,3.8925,5.5521,5.9173,6.2257,6.5066,6.9258,7.1924,7.4688,7.468
2022-10-12,2.8062,3.3371,3.9716,3.9195,5.5615,5.9258,6.2325,6.5048,6.8892,7.1441,7.4735,7.4763
2022-10-11,2.8552,3.3359,3.9912,3.9199,5.4787,5.8449,6.1506,6.4157,6.7714,7.1109,7.4641,7.4677
2022-10-10,2.8185,3.3335,3.8845,3.9273,5.432,5.7757,6.0893,6.3857,6.7781,7.0882,7.4217,7.4251
2022-10-07,2.8468,3.1811,3.65,3.8471,5.4344,5.7652,6.0662,6.3536,6.7463,7.0498,7.4298,7.4349
2022-10-06,2.9235,3.2594,3.6968,3.8701,5.3335,5.6888,6.0322,6.3598,6.7721,7.0662,7.3961,7.3993
2022-10-05,2.8658,3.1781,3.6926,3.8516,5.3896,5.7237,6.028,6.3247,6.7498,7.0708,7.3967,7.401
2022-10-04,2.9156,3.1857,3.6908,3.8389,5.2351,5.5695,5.9287,6.2879,6.7566,7.096,7.3935,7.3985
2022-10-03,2.8867,3.1871,3.6787,3.8618,5.2111,5.5506,5.9106,6.2666,6.7154,7.0358,7.4032,7.4076
2022-09-30,2.698,3.153,3.8422,3.9022,5.2158,5.5797,5.9434,6.2904,6.7166,7.039,7.4005,7.3989
2022-09-29,2.6372,3.0904,3.8425,3.913,5.1555,5.5403,5.9509,6.3454,6.7886,7.0728,7.3565,7.351
2022-09-28,2.613,2.967,3.8094,3.8864,5.1363,5.5196,5.9227,6.3029,6.7419,7.0898,7.3304,7.3256
2022-09-27,2.4612,2.9416,3.8201,3.9355,5.1457,5.5178,5.9109,6.2867,6.7274,7.0602,7.338,7.333
2022-09-23,2.3433,2.7762,3.7042,3.928,5.1587,5.5341,5.907,6.2568,6.6793,6.946,7.2329,7.2255
2022-09-22,2.3053,2.6417,3.6957,3.9249,5.1278,5.515,5.8788,6.211,6.6244,6.8908,7.1525,7.1466
2022-09-21,2.2995,2.6085,3.6673,3.8917,5.1346,5.4907,5.8369,6.1625,6.5805,6.8373,7.159,7.1544
2022-09-20,2.3274,2.5998,3.6172,3.9069,5.147,5.497,5.8152,6.0985,6.4836,6.8023,7.0875,7.0868
2022-09-19,2.3501,2.5814,3.6116,3.9058,5.1743,5.4994,5.8026,6.0798,6.4543,6.7502,7.0579,7.057
2022-09-16,2.3438,2.5669,3.469,3.9147,5.2258,5.5639,5.8549,6.1103,6.4569,6.7212,7.0564,7.0548
2022-09-15,2.4355,2.5662,3.2901,3.9087,5.0943,5.393,5.6923,5.9731,6.3754,6.7124,7.022,7.0163
2022-09-14,2.4223,2.5515,3.3818,3.9186,5.0686,5.3584,5.6672,5.9609,6.3529,6.7252,7.0225,7.017
2022-09-13,2.4012,2.5068,3.3493,3.9197,5.0025,5.2985,5.6076,5.9041,6.3,6.5932,7.0007,6.9927
2022-09-12,2.1842,2.469,3.3671,3.9969,5.0392,5.3708,5.7037,5.9864,6.3164,6.5998,6.9968,6.9913
2022-09-09,2.1694,2.461,3.2996,3.9767,5.049,5.3706,5.7004,5.9893,6.3341,6.6309,6.9911,6.984
2022-09-08,2.1765,2.457,3.3045,3.9041,5.0595,5.3776,5.6983,5.972,6.2797,6.57,6.9404,6.9345
2022-09-07,2.1075,2.4207,3.2667,3.8968,5.0492,5.3817,5.7384,6.0581,6.3369,6.5538,6.7215,6.705
2022-09-06,2.0539,2.3628,3.2571,3.9446,4.9907,5.2242,5.4825,5.74,6.1041,6.3844,6.6948,6.6837
2022-09-05,2.0189,2.3587,3.1703,3.9382,4.9675,5.2028,5.4553,5.7089,6.0768,6.3487,6.68,6.6757
2022-09-02,1.9839,2.383,3.3304,3.8911,4.7848,5.0753,5.3769,5.6589,6.0158,6.2395,6.6494,6.6412
2022-09-01,1.8991,2.2913,3.3024,3.8707,4.6976,5.0097,5.3038,5.5653,5.9185,6.1744,6.6086,6.5964
2022-08-31,1.8814,2.2535,3.285,3.8685,4.6644,4.9832,5.2928,5.5687,5.9213,6.1146,6.5975,6.5841
2022-08-30,1.8269,2.1676,3.2679,3.8425,4.6233,4.9565,5.2804,5.5677,5.9201,6.0675,6.5823,6.5675
2022-08-26,1.8208,2.1447,3.2516,3.8085,4.6053,4.9432,5.2525,5.522,5.8643,6.0145,6.5791,6.5673
2022-08-25,1.7719,2.1297,3.1786,3.8393,4.5657,4.9116,5.225,5.4862,5.8114,5.9991,6.566,6.554
2022-08-23,1.743,2.0972,3.1556,3.8332,4.5604,4.9015,5.2042,5.4665,5.8128,5.9725,6.5753,6.5615
2022-08-22,1.7425,2.0921,3.1542,3.8163,4.5656,4.8962,5.1834,5.4337,5.7752,5.9361,6.5712,6.5601
2022-08-19,1.7085,2.0531,3.0595,3.7651,4.5822,4.9233,5.2028,5.4326,5.7475,5.9349,6.5753,6.5652
2022-08-18,1.6853,2.0326,3.0519,3.7086,4.572,4.9179,5.2081,5.4442,5.7512,5.9181,6.5771,6.5654
2022-08-17,1.7018,2.0343,3.0522,3.6897,4.5979,4.9425,5.2172,5.424,5.6873,5.8697,6.6038,6.5915
2022-08-16,1.7118,2.0546,3.058,3.664,4.6115,4.9686,5.242,5.4291,5.6669,5.8423,6.644,6.631
2022-08-15,1.6927,2.0578,3.0371,3.6585,4.6467,5.0034,5.2737,5.463,5.7203,5.9638,6.6607,6.6507
